date,item_id,qnty
2019-10-16,100526,9.0
2019-10-16,100525,15.0
2019-10-16,100524,13.0
2019-10-16,100523,15.0
2019-10-16,100516,5.0
2019-10-16,100510,8.0
2019-10-16,100259,2.0
2019-10-16,100645,2.0
2019-10-16,100551,6.0
2019-10-16,100348,1.0
2019-10-16,100604,7.0
2019-10-16,100370,1.0
2019-10-16,100691,1.0
2019-10-16,100650,17.0
2019-10-16,100683,1.0
2019-10-16,11200,283.0
2019-10-16,100646,2.0
2019-10-16,100611,5.0
2019-10-16,100639,3.0
2019-10-16,100176,30.0
2019-10-16,100165,23.0
2019-10-16,100140,2.0
2019-10-16,100126,1.0
2019-10-16,100035,14.0
2019-10-16,100010,2.0
2019-10-16,100182,2.0
2019-10-16,100003,7.0
2019-10-16,100006,2.0
2019-10-16,100453,1.0
2019-10-16,100454,11.0
2019-10-16,100455,1.0
2019-10-16,100471,6.0
2019-10-16,100473,24.0
2019-10-16,100470,27.0
2019-10-16,100487,4.0
2019-10-16,100354,1.0
2019-10-16,100188,3.0
2019-10-16,100001,4.0
2019-10-16,100474,72.0
2019-10-17,100558,5.0
2019-10-17,100551,6.0
2019-10-17,100386,4.0
2019-10-17,100554,1.0
2019-10-17,100553,1.0
2019-10-17,100547,1.0
2019-10-17,100524,16.0
2019-10-17,100544,1.0
2019-10-17,100528,8.0
2019-10-17,100526,14.0
2019-10-17,100525,8.0
2019-10-17,100126,2.0
2019-10-17,100545,2.0
2019-10-17,100591,2.0
2019-10-17,100035,18.0
2019-10-17,100604,1.0
2019-10-17,100607,4.0
2019-10-17,100611,6.0
2019-10-17,100612,5.0
2019-10-17,100614,3.0
2019-10-17,100621,3.0
2019-10-17,100638,2.0
2019-10-17,100001,1.0
2019-10-17,100003,2.0
2019-10-17,100006,7.0
2019-10-17,100010,2.0
2019-10-17,100601,3.0
2019-10-17,100165,35.0
2019-10-17,100602,2.0
2019-10-17,100516,1.0
2019-10-17,100045,1.0
2019-10-17,100417,1.0
2019-10-17,100346,50.0
2019-10-17,100370,1.0
2019-10-17,100510,13.0
2019-10-17,100399,1.0
2019-10-17,100523,16.0
2019-10-17,100188,2.0
2019-10-17,100193,7.0
2019-10-17,100227,1.0
2019-10-17,100228,1.0
2019-10-17,100257,6.0
2019-10-17,100259,2.0
2019-10-17,100639,5.0
2019-10-17,100645,1.0
2019-10-17,100646,8.0
2019-10-17,100650,21.0
2019-10-17,100245,15.0
2019-10-17,100182,1.0
2019-10-17,100683,1.0
2019-10-17,100455,1.0
2019-10-17,100462,1.0
2019-10-17,100470,22.0
2019-10-17,100471,5.0
2019-10-17,100473,27.0
2019-10-17,100454,9.0
2019-10-17,100486,4.0
2019-10-17,100487,2.0
2019-10-17,11200,317.0
2019-10-17,100354,4.0
2019-10-17,100691,5.0
2019-10-17,100474,70.0
2019-10-18,100003,3.0
2019-10-18,100006,5.0
2019-10-18,100010,2.0
2019-10-18,100126,3.0
2019-10-18,100165,33.0
2019-10-18,100176,15.0
2019-10-18,100193,4.0
2019-10-18,100184,2.0
2019-10-18,100227,1.0
2019-10-18,100228,5.0
2019-10-18,100245,13.0
2019-10-18,100604,3.0
2019-10-18,100602,6.0
2019-10-18,100182,1.0
2019-10-18,11200,1.0
2019-10-18,100652,1.0
2019-10-18,100001,6.0
2019-10-18,100596,1.0
2019-10-18,100651,1.0
2019-10-18,100650,37.0
2019-10-18,100646,6.0
2019-10-18,100645,1.0
2019-10-18,100639,9.0
2019-10-18,100691,3.0
2019-10-18,100638,6.0
2019-10-18,100657,1.0
2019-10-18,100613,4.0
2019-10-18,100612,5.0
2019-10-18,100611,9.0
2019-10-18,100607,6.0
2019-10-18,100656,1.0
2019-10-18,100621,1.0
2019-10-18,100601,5.0
2019-10-18,100614,5.0
2019-10-18,100346,11.0
2019-10-18,100510,13.0
2019-10-18,100035,19.0
2019-10-18,100257,21.0
2019-10-18,100591,3.0
2019-10-18,100558,1.0
2019-10-18,100554,2.0
2019-10-18,100553,3.0
2019-10-18,100551,6.0
2019-10-18,100547,1.0
2019-10-18,100544,1.0
2019-10-18,100528,16.0
2019-10-18,100526,18.0
2019-10-18,100525,4.0
2019-10-18,100524,36.0
2019-10-18,100523,32.0
2019-10-18,100545,1.0
2019-10-18,100259,8.0
2019-10-18,100354,1.0
2019-10-18,100517,2.0
2019-10-18,100370,2.0
2019-10-18,100386,1.0
2019-10-18,100448,4.0
2019-10-18,100453,1.0
2019-10-18,100455,3.0
2019-10-18,100454,7.0
2019-10-18,100470,21.0
2019-10-18,100473,17.0
2019-10-18,100474,57.0
2019-10-18,100486,6.0
2019-10-18,100487,6.0
2019-10-18,100516,4.0
2019-10-18,100462,6.0
2019-10-19,100473,14.0
2019-10-19,100510,6.0
2019-10-19,100487,4.0
2019-10-19,100486,3.0
2019-10-19,100474,54.0
2019-10-19,100471,3.0
2019-10-19,100346,22.0
2019-10-19,100462,3.0
2019-10-19,100455,1.0
2019-10-19,100454,11.0
2019-10-19,100453,3.0
2019-10-19,100448,3.0
2019-10-19,100516,10.0
2019-10-19,100470,22.0
2019-10-19,100523,31.0
2019-10-19,100613,3.0
2019-10-19,100525,13.0
2019-10-19,100526,21.0
2019-10-19,100544,5.0
2019-10-19,100545,1.0
2019-10-19,100547,2.0
2019-10-19,100553,4.0
2019-10-19,100554,5.0
2019-10-19,100354,1.0
2019-10-19,100611,13.0
2019-10-19,100386,3.0
2019-10-19,100621,5.0
2019-10-19,100612,3.0
2019-10-19,100614,6.0
2019-10-19,100370,2.0
2019-10-19,100524,17.0
2019-10-19,100607,6.0
2019-10-19,100551,13.0
2019-10-19,100604,6.0
2019-10-19,100375,1.0
2019-10-19,100646,12.0
2019-10-19,100668,1.0
2019-10-19,100651,2.0
2019-10-19,100650,34.0
2019-10-19,100645,3.0
2019-10-19,100528,24.0
2019-10-19,100638,5.0
2019-10-19,100639,11.0
2019-10-19,100399,1.0
2019-10-19,100417,1.0
2019-10-19,100001,5.0
2019-10-19,100003,4.0
2019-10-19,100006,7.0
2019-10-19,100010,1.0
2019-10-19,100691,5.0
2019-10-19,100045,1.0
2019-10-19,100035,18.0
2019-10-19,100602,6.0
2019-10-19,100259,6.0
2019-10-19,100257,6.0
2019-10-19,100245,10.0
2019-10-19,100228,1.0
2019-10-19,100601,7.0
2019-10-19,100225,1.0
2019-10-19,100192,4.0
2019-10-19,100184,1.0
2019-10-19,100182,1.0
2019-10-19,100176,9.0
2019-10-19,100227,2.0
2019-10-19,100165,50.0
2019-10-20,100225,1.0
2019-10-20,100453,1.0
2019-10-20,100193,3.0
2019-10-20,100192,2.0
2019-10-20,100176,11.0
2019-10-20,100182,1.0
2019-10-20,100165,27.0
2019-10-20,100126,6.0
2019-10-20,100228,1.0
2019-10-20,100035,19.0
2019-10-20,100188,1.0
2019-10-20,100257,17.0
2019-10-20,100354,1.0
2019-10-20,100646,3.0
2019-10-20,100650,24.0
2019-10-20,100683,1.0
2019-10-20,100691,2.0
2019-10-20,100346,59.0
2019-10-20,100386,1.0
2019-10-20,100399,1.0
2019-10-20,100227,1.0
2019-10-20,100614,5.0
2019-10-20,100259,8.0
2019-10-20,100621,1.0
2019-10-20,100010,4.0
2019-10-20,100639,9.0
2019-10-20,100006,7.0
2019-10-20,100526,4.0
2019-10-20,100448,10.0
2019-10-20,100003,1.0
2019-10-20,100612,8.0
2019-10-20,100462,9.0
2019-10-20,100470,27.0
2019-10-20,100471,1.0
2019-10-20,100473,35.0
2019-10-20,100474,52.0
2019-10-20,100487,2.0
2019-10-20,100510,6.0
2019-10-20,100516,5.0
2019-10-20,100523,2.0
2019-10-20,100524,6.0
2019-10-20,100486,1.0
2019-10-20,100528,17.0
2019-10-20,100455,1.0
2019-10-20,100525,18.0
2019-10-20,100611,3.0
2019-10-20,100607,3.0
2019-10-20,100604,7.0
2019-10-20,100454,10.0
2019-10-20,100601,1.0
2019-10-20,100558,1.0
2019-10-20,100553,1.0
2019-10-20,100551,10.0
2019-10-20,100602,6.0
2019-10-21,100553,1.0
2019-10-21,100551,6.0
2019-10-21,100547,1.0
2019-10-21,100528,15.0
2019-10-21,100526,3.0
2019-10-21,100524,12.0
2019-10-21,100523,28.0
2019-10-21,100517,1.0
2019-10-21,100516,3.0
2019-10-21,100554,1.0
2019-10-21,100525,16.0
2019-10-21,100591,1.0
2019-10-21,100510,7.0
2019-10-21,100602,5.0
2019-10-21,100604,2.0
2019-10-21,100611,4.0
2019-10-21,100473,22.0
2019-10-21,100612,7.0
2019-10-21,100613,1.0
2019-10-21,100639,12.0
2019-10-21,100645,1.0
2019-10-21,100646,2.0
2019-10-21,100650,9.0
2019-10-21,11200,330.0
2019-10-21,100601,2.0
2019-10-21,100657,1.0
2019-10-21,100192,3.0
2019-10-21,100228,1.0
2019-10-21,100003,3.0
2019-10-21,100010,3.0
2019-10-21,100035,15.0
2019-10-21,100045,1.0
2019-10-21,100165,25.0
2019-10-21,100176,7.0
2019-10-21,100184,1.0
2019-10-21,100193,2.0
2019-10-21,100225,1.0
2019-10-21,100227,1.0
2019-10-21,100006,3.0
2019-10-21,100470,21.0
2019-10-21,100182,4.0
2019-10-21,100259,9.0
2019-10-21,100257,1.0
2019-10-21,100245,9.0
2019-10-21,100474,38.0
2019-10-21,100486,3.0
2019-10-21,100462,1.0
2019-10-21,100487,2.0
2019-10-21,100453,2.0
2019-10-21,100448,5.0
2019-10-21,100370,2.0
2019-10-21,100691,5.0
2019-10-21,100454,8.0
2019-10-22,100473,19.0
2019-10-22,100454,8.0
2019-10-22,100471,2.0
2019-10-22,100470,26.0
2019-10-22,100462,3.0
2019-10-22,100448,10.0
2019-10-22,100668,1.0
2019-10-22,100399,2.0
2019-10-22,100354,1.0
2019-10-22,100346,31.0
2019-10-22,100691,1.0
2019-10-22,100192,5.0
2019-10-22,100417,3.0
2019-10-22,100474,39.0
2019-10-22,100486,1.0
2019-10-22,11200,319.0
2019-10-22,100510,4.0
2019-10-22,100516,2.0
2019-10-22,100517,9.0
2019-10-22,100523,12.0
2019-10-22,100524,5.0
2019-10-22,100525,13.0
2019-10-22,100526,16.0
2019-10-22,100528,14.0
2019-10-22,100551,6.0
2019-10-22,100553,1.0
2019-10-22,100554,1.0
2019-10-22,100182,2.0
2019-10-22,100487,2.0
2019-10-22,100558,4.0
2019-10-22,100591,2.0
2019-10-22,100001,4.0
2019-10-22,100140,1.0
2019-10-22,100602,1.0
2019-10-22,100604,7.0
2019-10-22,100607,4.0
2019-10-22,100611,6.0
2019-10-22,100612,4.0
2019-10-22,100613,4.0
2019-10-22,100614,4.0
2019-10-22,100621,3.0
2019-10-22,100639,8.0
2019-10-22,100645,1.0
2019-10-22,100646,3.0
2019-10-22,100650,8.0
2019-10-22,100596,2.0
2019-10-22,100651,2.0
2019-10-22,100225,1.0
2019-10-22,100228,2.0
2019-10-22,100245,9.0
2019-10-22,100257,7.0
2019-10-22,100176,4.0
2019-10-22,100259,10.0
2019-10-22,100126,1.0
2019-10-22,100035,15.0
2019-10-22,100010,6.0
2019-10-22,100006,4.0
2019-10-22,100003,4.0
2019-10-22,100165,34.0
2019-10-22,100601,3.0
2019-10-23,100604,5.0
2019-10-23,100596,1.0
2019-10-23,100601,5.0
2019-10-23,100602,6.0
2019-10-23,100591,4.0
2019-10-23,100611,5.0
2019-10-23,100612,3.0
2019-10-23,100651,2.0
2019-10-23,100650,5.0
2019-10-23,100487,1.0
2019-10-23,100607,1.0
2019-10-23,100638,1.0
2019-10-23,100525,11.0
2019-10-23,100553,3.0
2019-10-23,100551,4.0
2019-10-23,100544,1.0
2019-10-23,100528,11.0
2019-10-23,100526,13.0
2019-10-23,100523,4.0
2019-10-23,100516,2.0
2019-10-23,100510,2.0
2019-10-23,11200,269.0
2019-10-23,100554,1.0
2019-10-23,100474,37.0
2019-10-23,100558,3.0
2019-10-23,100473,26.0
2019-10-23,100639,5.0
2019-10-23,100001,1.0
2019-10-23,100471,5.0
2019-10-23,100613,3.0
2019-10-23,100614,3.0
2019-10-23,100645,1.0
2019-10-23,100470,36.0
2019-10-23,100462,2.0
2019-10-23,100455,2.0
2019-10-23,100448,4.0
2019-10-23,100417,1.0
2019-10-23,100399,1.0
2019-10-23,100386,2.0
2019-10-23,100370,3.0
2019-10-23,100454,8.0
2019-10-23,100691,3.0
2019-10-23,100003,5.0
2019-10-23,100346,70.0
2019-10-23,100010,8.0
2019-10-23,100035,20.0
2019-10-23,100165,37.0
2019-10-23,100182,2.0
2019-10-23,100176,3.0
2019-10-23,100192,2.0
2019-10-23,100245,8.0
2019-10-23,100257,14.0
2019-10-23,100259,18.0
2019-10-23,100184,1.0
2019-10-24,100370,102.0
2019-10-24,100346,22.0
2019-10-24,100348,2.0
2019-10-24,100354,2.0
2019-10-24,100386,1.0
2019-10-24,100691,3.0
2019-10-24,100448,1.0
2019-10-24,100453,11.0
2019-10-24,100001,1.0
2019-10-24,100613,1.0
2019-10-24,100257,2.0
2019-10-24,100417,1.0
2019-10-24,100245,9.0
2019-10-24,100192,1.0
2019-10-24,100225,1.0
2019-10-24,100399,2.0
2019-10-24,100184,2.0
2019-10-24,100003,1.0
2019-10-24,100182,6.0
2019-10-24,100176,4.0
2019-10-24,100165,10.0
2019-10-24,100140,1.0
2019-10-24,100045,1.0
2019-10-24,100035,13.0
2019-10-24,100668,1.0
2019-10-24,100006,5.0
2019-10-24,100228,2.0
2019-10-24,100471,2.0
2019-10-24,100010,11.0
2019-10-24,100516,3.0
2019-10-24,100486,4.0
2019-10-24,100474,3.0
2019-10-24,100487,4.0
2019-10-24,100470,8.0
2019-10-24,100657,2.0
2019-10-24,100651,2.0
2019-10-24,100650,1.0
2019-10-24,100646,1.0
2019-10-24,100645,5.0
2019-10-24,100639,2.0
2019-10-24,100638,4.0
2019-10-24,100621,1.0
2019-10-24,100614,1.0
2019-10-24,11200,357.0
2019-10-24,100611,6.0
2019-10-24,100612,8.0
2019-10-24,100523,1.0
2019-10-24,100524,1.0
2019-10-24,100525,3.0
2019-10-24,100526,2.0
2019-10-24,100528,1.0
2019-10-24,100510,6.0
2019-10-24,100545,12.0
2019-10-24,100601,2.0
2019-10-24,100602,2.0
2019-10-24,100604,6.0
2019-10-24,100544,14.0
2019-10-24,100607,1.0
2019-10-25,100184,2.0
2019-10-25,100193,3.0
2019-10-25,100225,2.0
2019-10-25,100245,10.0
2019-10-25,100348,9.0
2019-10-25,100182,1.0
2019-10-25,100370,87.0
2019-10-25,100417,2.0
2019-10-25,100448,1.0
2019-10-25,100621,3.0
2019-10-25,100346,10.0
2019-10-25,100176,6.0
2019-10-25,100035,12.0
2019-10-25,100045,1.0
2019-10-25,100010,8.0
2019-10-25,100006,8.0
2019-10-25,100639,4.0
2019-10-25,100001,4.0
2019-10-25,100691,3.0
2019-10-25,100652,4.0
2019-10-25,100646,1.0
2019-10-25,100645,4.0
2019-10-25,100165,35.0
2019-10-25,100638,4.0
2019-10-25,100227,1.0
2019-10-25,100003,6.0
2019-10-25,100611,9.0
2019-10-25,100528,4.0
2019-10-25,100613,1.0
2019-10-25,100556,1.0
2019-10-25,100558,3.0
2019-10-25,100591,1.0
2019-10-25,100604,6.0
2019-10-25,100601,5.0
2019-10-25,100545,23.0
2019-10-25,100607,16.0
2019-10-25,100596,1.0
2019-10-25,100544,17.0
2019-10-25,100523,5.0
2019-10-25,100602,10.0
2019-10-25,100525,4.0
2019-10-25,100454,6.0
2019-10-25,100526,3.0
2019-10-25,100612,15.0
2019-10-25,100453,12.0
2019-10-25,100470,14.0
2019-10-25,100450,2.0
2019-10-25,100486,4.0
2019-10-25,100510,17.0
2019-10-25,100516,8.0
2019-10-25,100524,3.0
2019-10-25,100473,3.0
2019-10-26,100386,3.0
2019-10-26,100181,1.0
2019-10-26,100370,82.0
2019-10-26,100346,65.0
2019-10-26,100182,1.0
2019-10-26,100245,17.0
2019-10-26,100193,3.0
2019-10-26,100176,6.0
2019-10-26,100225,3.0
2019-10-26,100259,2.0
2019-10-26,100453,8.0
2019-10-26,100192,3.0
2019-10-26,100470,22.0
2019-10-26,100691,4.0
2019-10-26,100607,11.0
2019-10-26,100611,17.0
2019-10-26,100614,2.0
2019-10-26,100621,2.0
2019-10-26,100638,3.0
2019-10-26,100639,3.0
2019-10-26,100645,5.0
2019-10-26,100646,2.0
2019-10-26,100650,2.0
2019-10-26,100652,1.0
2019-10-26,100656,2.0
2019-10-26,100604,6.0
2019-10-26,100165,48.0
2019-10-26,100454,6.0
2019-10-26,100469,2.0
2019-10-26,100010,2.0
2019-10-26,100471,2.0
2019-10-26,100612,5.0
2019-10-26,100528,2.0
2019-10-26,100526,1.0
2019-10-26,100525,2.0
2019-10-26,100524,2.0
2019-10-26,100474,3.0
2019-10-26,100516,5.0
2019-10-26,100487,5.0
2019-10-26,100486,4.0
2019-10-26,100544,26.0
2019-10-26,100523,5.0
2019-10-26,100545,33.0
2019-10-26,100035,8.0
2019-10-26,100510,6.0
2019-10-26,100553,1.0
2019-10-26,100551,1.0
2019-10-26,100140,5.0
2019-10-26,100473,6.0
2019-10-26,100006,1.0
2019-10-26,100003,4.0
2019-10-26,100001,4.0
2019-10-26,100547,3.0
2019-10-26,100596,1.0
2019-10-26,100591,2.0
2019-10-26,100556,1.0
2019-10-26,100554,1.0
2019-10-26,100602,16.0
2019-10-27,100474,9.0
2019-10-27,100473,3.0
2019-10-27,100471,3.0
2019-10-27,100469,12.0
2019-10-27,100528,1.0
2019-10-27,100464,1.0
2019-10-27,100453,18.0
2019-10-27,100454,2.0
2019-10-27,100450,2.0
2019-10-27,100448,1.0
2019-10-27,100386,2.0
2019-10-27,100455,1.0
2019-10-27,100486,1.0
2019-10-27,100638,5.0
2019-10-27,100510,7.0
2019-10-27,100516,14.0
2019-10-27,100523,2.0
2019-10-27,100524,3.0
2019-10-27,100525,2.0
2019-10-27,100470,20.0
2019-10-27,100259,3.0
2019-10-27,100140,1.0
2019-10-27,100652,1.0
2019-10-27,100651,2.0
2019-10-27,100645,2.0
2019-10-27,100639,6.0
2019-10-27,100370,47.0
2019-10-27,100487,3.0
2019-10-27,100354,1.0
2019-10-27,100544,17.0
2019-10-27,100526,2.0
2019-10-27,100621,2.0
2019-10-27,100668,1.0
2019-10-27,100346,31.0
2019-10-27,100601,8.0
2019-10-27,100602,8.0
2019-10-27,100604,9.0
2019-10-27,100607,3.0
2019-10-27,100611,1.0
2019-10-27,100612,5.0
2019-10-27,100614,2.0
2019-10-27,100001,4.0
2019-10-27,100003,4.0
2019-10-27,100545,25.0
2019-10-27,100547,6.0
2019-10-27,100691,1.0
2019-10-27,100006,3.0
2019-10-27,100035,14.0
2019-10-27,100245,8.0
2019-10-27,100228,1.0
2019-10-27,100227,2.0
2019-10-27,100257,1.0
2019-10-27,100192,1.0
2019-10-27,100188,2.0
2019-10-27,100182,5.0
2019-10-27,100176,5.0
2019-10-27,100165,33.0
2019-10-27,100193,5.0
2019-10-28,100545,8.0
2019-10-28,100614,4.0
2019-10-28,100613,3.0
2019-10-28,100611,3.0
2019-10-28,100604,5.0
2019-10-28,100601,6.0
2019-10-28,100596,1.0
2019-10-28,100556,3.0
2019-10-28,100547,2.0
2019-10-28,100602,1.0
2019-10-28,100470,5.0
2019-10-28,100544,12.0
2019-10-28,100474,2.0
2019-10-28,100486,4.0
2019-10-28,100487,3.0
2019-10-28,11200,285.0
2019-10-28,100516,5.0
2019-10-28,100523,2.0
2019-10-28,100525,1.0
2019-10-28,100526,2.0
2019-10-28,100638,2.0
2019-10-28,100528,1.0
2019-10-28,100668,1.0
2019-10-28,100510,5.0
2019-10-28,100469,5.0
2019-10-28,100464,1.0
2019-10-28,100646,1.0
2019-10-28,100386,1.0
2019-10-28,100370,21.0
2019-10-28,100346,20.0
2019-10-28,100245,8.0
2019-10-28,100225,2.0
2019-10-28,100193,1.0
2019-10-28,100192,1.0
2019-10-28,100184,1.0
2019-10-28,100165,23.0
2019-10-28,100228,3.0
2019-10-28,100453,14.0
2019-10-28,100140,5.0
2019-10-28,100035,18.0
2019-10-28,100010,2.0
2019-10-28,100006,3.0
2019-10-28,100003,3.0
2019-10-28,100001,1.0
2019-10-28,100182,2.0
2019-10-28,100455,1.0
2019-10-28,100176,6.0
2019-10-28,100639,4.0
2019-10-29,100691,4.0
2019-10-29,100245,6.0
2019-10-29,100225,2.0
2019-10-29,100193,1.0
2019-10-29,100176,8.0
2019-10-29,100003,2.0
2019-10-29,100035,7.0
2019-10-29,100010,7.0
2019-10-29,100006,8.0
2019-10-29,100510,14.0
2019-10-29,100165,27.0
2019-10-29,100182,4.0
2019-10-29,100547,3.0
2019-10-29,100602,6.0
2019-10-29,100516,1.0
2019-10-29,100601,10.0
2019-10-29,100596,1.0
2019-10-29,100551,5.0
2019-10-29,100591,4.0
2019-10-29,100545,12.0
2019-10-29,100544,4.0
2019-10-29,100526,2.0
2019-10-29,100524,2.0
2019-10-29,100604,3.0
2019-10-29,100523,2.0
2019-10-29,100607,2.0
2019-10-29,100001,4.0
2019-10-29,100639,4.0
2019-10-29,100611,6.0
2019-10-29,100354,1.0
2019-10-29,100346,10.0
2019-10-29,11200,324.0
2019-10-29,100651,1.0
2019-10-29,100650,1.0
2019-10-29,100645,2.0
2019-10-29,100638,2.0
2019-10-29,100614,2.0
2019-10-29,100370,31.0
2019-10-29,100386,1.0
2019-10-29,100486,3.0
2019-10-29,100646,1.0
2019-10-29,100448,2.0
2019-10-29,100399,1.0
2019-10-29,100613,4.0
2019-10-29,100474,1.0
2019-10-29,100471,3.0
2019-10-29,100417,1.0
2019-10-29,100469,5.0
2019-10-29,100470,17.0
2019-10-29,100454,5.0
2019-10-29,100453,12.0
2019-10-29,100450,2.0
2019-10-29,100464,1.0
2019-10-30,100139,1.0
2019-10-30,100176,5.0
2019-10-30,100140,2.0
2019-10-30,100165,23.0
2019-10-30,100182,3.0
2019-10-30,100245,3.0
2019-10-30,100188,3.0
2019-10-30,100192,1.0
2019-10-30,100193,3.0
2019-10-30,100228,1.0
2019-10-30,100604,2.0
2019-10-30,100184,1.0
2019-10-30,100045,1.0
2019-10-30,100370,29.0
2019-10-30,100003,7.0
2019-10-30,100001,5.0
2019-10-30,100691,1.0
2019-10-30,100668,1.0
2019-10-30,100651,3.0
2019-10-30,100650,1.0
2019-10-30,100639,4.0
2019-10-30,100638,1.0
2019-10-30,100614,3.0
2019-10-30,100613,2.0
2019-10-30,100346,13.0
2019-10-30,100006,5.0
2019-10-30,100607,6.0
2019-10-30,100510,4.0
2019-10-30,100602,7.0
2019-10-30,100010,6.0
2019-10-30,100524,2.0
2019-10-30,100516,8.0
2019-10-30,100523,1.0
2019-10-30,100525,3.0
2019-10-30,100596,1.0
2019-10-30,100545,9.0
2019-10-30,100591,1.0
2019-10-30,11200,314.0
2019-10-30,100544,12.0
2019-10-30,100487,5.0
2019-10-30,100035,16.0
2019-10-30,100547,3.0
2019-10-30,100473,2.0
2019-10-30,100474,4.0
2019-10-30,100601,5.0
2019-10-30,100386,2.0
2019-10-30,100448,2.0
2019-10-30,100453,11.0
2019-10-30,100486,1.0
2019-10-30,100462,1.0
2019-10-30,100469,2.0
2019-10-30,100470,9.0
2019-10-30,100471,1.0
2019-10-30,100454,3.0
2019-10-31,100602,8.0
2019-10-31,100604,17.0
2019-10-31,100607,5.0
2019-10-31,100611,3.0
2019-10-31,100613,2.0
2019-10-31,100621,2.0
2019-10-31,100638,3.0
2019-10-31,100473,2.0
2019-10-31,100474,1.0
2019-10-31,100601,7.0
2019-10-31,100614,3.0
2019-10-31,100591,1.0
2019-10-31,100651,1.0
2019-10-31,100486,4.0
2019-10-31,100547,5.0
2019-10-31,100545,18.0
2019-10-31,100544,7.0
2019-10-31,100530,2.0
2019-10-31,100525,2.0
2019-10-31,100524,3.0
2019-10-31,100523,2.0
2019-10-31,100516,4.0
2019-10-31,100510,14.0
2019-10-31,100487,4.0
2019-10-31,100639,4.0
2019-10-31,100470,1.0
2019-10-31,100612,11.0
2019-10-31,100003,3.0
2019-10-31,100646,2.0
2019-10-31,100455,1.0
2019-10-31,100454,1.0
2019-10-31,100453,81.0
2019-10-31,100450,1.0
2019-10-31,100448,1.0
2019-10-31,100417,1.0
2019-10-31,100399,1.0
2019-10-31,100386,2.0
2019-10-31,100370,34.0
2019-10-31,100346,20.0
2019-10-31,100691,2.0
2019-10-31,11200,324.0
2019-10-31,100228,1.0
2019-10-31,100192,2.0
2019-10-31,100182,1.0
2019-10-31,100176,10.0
2019-10-31,100469,2.0
2019-10-31,100165,27.0
2019-10-31,100139,1.0
2019-10-31,100126,1.0
2019-10-31,100035,11.0
2019-10-31,100010,3.0
2019-10-31,100006,6.0
2019-10-31,100245,7.0
2019-11-01,100652,1.0
2019-11-01,100651,7.0
2019-11-01,100646,2.0
2019-11-01,100645,5.0
2019-11-01,100611,9.0
2019-11-01,100621,4.0
2019-11-01,100614,2.0
2019-11-01,100613,4.0
2019-11-01,100612,7.0
2019-11-01,100691,1.0
2019-11-01,100638,3.0
2019-11-01,100639,4.0
2019-11-01,100182,1.0
2019-11-01,100370,38.0
2019-11-01,100001,4.0
2019-11-01,100245,11.0
2019-11-01,100192,1.0
2019-11-01,100346,70.0
2019-11-01,100165,42.0
2019-11-01,100006,8.0
2019-11-01,100035,14.0
2019-11-01,100010,2.0
2019-11-01,100176,8.0
2019-11-01,100394,1.0
2019-11-01,100003,4.0
2019-11-01,100386,4.0
2019-11-01,100596,1.0
2019-11-01,100474,3.0
2019-11-01,100417,2.0
2019-11-01,100473,5.0
2019-11-01,100471,5.0
2019-11-01,100470,6.0
2019-11-01,100464,2.0
2019-11-01,100418,21.0
